model,time_day,dataset,batching_type,batching_round_to_64,batch_size,computing_type,iteration,experiment_completed,submission_path,path,recompilation_counter,step_2_000_000_batching_time_mean,step_2_000_000_update_time_mean,step_2_000_000_batching_time_median,step_2_000_000_update_time_median,step_100_000_train_rmse,step_100_000_val_rmse,step_100_000_test_rmse,step_200_000_train_rmse,step_200_000_val_rmse,step_200_000_test_rmse,step_300_000_train_rmse,step_300_000_val_rmse,step_300_000_test_rmse,step_400_000_train_rmse,step_400_000_val_rmse,step_400_000_test_rmse,step_500_000_train_rmse,step_500_000_val_rmse,step_500_000_test_rmse,step_600_000_train_rmse,step_600_000_val_rmse,step_600_000_test_rmse,step_700_000_train_rmse,step_700_000_val_rmse,step_700_000_test_rmse,step_800_000_train_rmse,step_800_000_val_rmse,step_800_000_test_rmse,step_900_000_train_rmse,step_900_000_val_rmse,step_900_000_test_rmse,step_1_000_000_train_rmse,step_1_000_000_val_rmse,step_1_000_000_test_rmse,step_1_100_000_train_rmse,step_1_100_000_val_rmse,step_1_100_000_test_rmse,step_1_200_000_train_rmse,step_1_200_000_val_rmse,step_1_200_000_test_rmse,step_1_300_000_train_rmse,step_1_300_000_val_rmse,step_1_300_000_test_rmse,step_1_400_000_train_rmse,step_1_400_000_val_rmse,step_1_400_000_test_rmse,step_1_500_000_train_rmse,step_1_500_000_val_rmse,step_1_500_000_test_rmse,step_1_600_000_train_rmse,step_1_600_000_val_rmse,step_1_600_000_test_rmse,step_1_700_000_train_rmse,step_1_700_000_val_rmse,step_1_700_000_test_rmse,step_1_800_000_train_rmse,step_1_800_000_val_rmse,step_1_800_000_test_rmse,step_1_900_000_train_rmse,step_1_900_000_val_rmse,step_1_900_000_test_rmse,step_2_000_000_train_rmse,step_2_000_000_val_rmse,step_2_000_000_test_rmse
schnet,19_44_37__15_10_2024,aflow,static,False,16,gpu_a100,0,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_0/profiling_job.sh,7,0.00047381306731700897,0.001782778886795044,0.0004622936248779297,0.0017631053924560547,0.35371762,0.20222546,0.20127246,0.30272694,0.16448059,0.17597507,0.17140202,0.18429825,0.18596432,0.14988654,0.0935389,0.17318542,0.17485079,0.13996963,0.16631126,0.20740638,0.15091941,0.16669297,0.0704658,0.12631777,0.14342675,0.25939272,0.1569181,0.17184401,0.1215523,0.1196446,0.13385596,0.0622722,0.1351629,0.12898183,0.10843594,0.12062614,0.13046671,0.09980968,0.11566448,0.12737599,0.10506054,0.11801359,0.12837224,0.0561293,0.0637658,0.0633153,0.0542655,0.10411547,0.11727208,0.1124148,0.12490898,0.13084959,0.11888775,0.0578841,0.11530608,0.08773402,0.11597806,0.11919855,0.08371514,0.10596877,0.12096688,0.0478033,0.1043747,0.11450312
schnet,19_44_37__15_10_2024,aflow,static,False,16,gpu_a100,1,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_1/profiling_job.sh,7,0.0004890861138105392,0.0018454820984601975,0.000476837158203125,0.0018227100372314453,0.35370346,0.20220149,0.20125142,0.30300144,0.16453696,0.17601761,0.16638452,0.18205935,0.1969146,0.15815734,0.15863181,0.17650138,0.16578251,0.14173132,0.15834468,0.14327939,0.0813457,0.18076423,0.15972647,0.12714705,0.15033518,0.23420744,0.16154445,0.17688589,0.14480299,0.12033658,0.13143077,0.10717242,0.1253406,0.13082535,0.0612574,0.11931743,0.13257488,0.1239673,0.11264278,0.12468253,0.13122869,0.10891427,0.12600544,0.0918592,0.11123848,0.12268898,0.41958977,0.0594042,0.0603803,0.13110022,0.10737149,0.12180554,0.11541447,0.1060283,0.11388065,0.10421724,0.10298622,0.11339314,0.08641084,0.10350927,0.11940232,0.0911966,0.11105968,0.11610792
schnet,19_44_37__15_10_2024,aflow,static,False,16,gpu_a100,2,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_2/profiling_job.sh,7,0.00048433323001861574,0.0018479477639198303,0.0004723072052001953,0.0018241405487060547,0.35369851,0.20219261,0.20124712,0.30300866,0.0989666,0.17604439,0.17138288,0.1812777,0.18157476,0.085398,0.0900369,0.16930417,0.15847993,0.14387313,0.16331209,0.70728566,0.14354798,0.1753545,0.12030163,0.0749114,0.14769152,0.22434031,0.15491006,0.17069265,0.12515222,0.11833111,0.13630623,0.14759628,0.12142621,0.0684687,0.11154627,0.11814906,0.13277878,0.12697557,0.11047261,0.12575028,0.0587132,0.11530702,0.12962928,0.09143345,0.11274666,0.12399363,0.12245668,0.0607714,0.12293118,0.13094523,0.10500786,0.12006459,0.11629546,0.10439117,0.11652429,0.08934185,0.11580264,0.0580092,0.08367585,0.10532286,0.12175765,0.09147106,0.11407833,0.12106556
schnet,19_44_37__15_10_2024,aflow,static,False,16,gpu_a100,3,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_3/profiling_job.sh,7,0.00048341245329380035,0.0018216418027877808,0.0004711151123046875,0.0017974376678466797,0.35370532,0.20220241,0.20125741,0.30277742,0.0989724,0.17598568,0.1702548,0.18619427,0.18605656,0.14932333,0.16424697,0.094023,0.17109624,0.13985791,0.15416459,0.0761521,0.13815419,0.15535047,0.13141286,0.0740971,0.13988824,0.16609135,0.1327108,0.14558953,0.13735326,0.11625867,0.13133257,0.12493422,0.0690596,0.13127619,0.11672533,0.0688619,0.13034556,0.12832941,0.11170151,0.12597658,0.13023507,0.1126813,0.12823943,0.09108658,0.11419563,0.12858535,0.1269026,0.1081984,0.12185521,0.13180005,0.10604844,0.12557592,0.11535709,0.10666193,0.11991217,0.09036455,0.1138649,0.12380734,0.08346897,0.10505459,0.12027071,0.047629,0.11157095,0.12069416
schnet,19_44_37__15_10_2024,aflow,static,False,16,gpu_a100,4,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_4/profiling_job.sh,7,0.0004817642996311188,0.0018433207715749741,0.0004696846008300781,0.001819610595703125,0.35371208,0.1285694,0.20127092,0.30274159,0.16446017,0.17596955,0.16749762,0.18146849,0.18619755,0.14659006,0.162986,0.1916964,0.1587729,0.0838954,0.15622452,0.13544928,0.0845915,0.16338621,0.13177969,0.12896329,0.15697551,0.23452154,0.15476592,0.17871109,0.14248092,0.11871118,0.13175793,0.10568506,0.11538645,0.13004565,0.10361579,0.0671993,0.13061456,0.09823795,0.11357978,0.12872783,0.10459616,0.11245234,0.12954467,0.09211108,0.11272116,0.12469821,0.12416996,0.10473916,0.12021882,0.14953154,0.12192051,0.13032048,0.11666009,0.10598411,0.11710567,0.08734852,0.0564929,0.11963419,0.0485419,0.10006215,0.0569832,0.0475565,0.10509822,0.11645589
schnet,19_44_37__15_10_2024,aflow,static,False,16,gpu_a100,5,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_5/profiling_job.sh,7,0.00048121059143543246,0.0018138309834003449,0.0004696846008300781,0.0017905235290527344,0.35370894,0.20220972,0.20126484,0.30300278,0.16454317,0.1009295,0.17323779,0.18172135,0.18027935,0.15506198,0.16340693,0.19029006,0.15064638,0.14535108,0.17234293,0.19758977,0.1412698,0.17200125,0.15937689,0.12331535,0.0758706,0.25361617,0.15400256,0.16849249,0.11627696,0.11820577,0.0694431,0.13243367,0.11827609,0.13065801,0.1310432,0.11792139,0.12954719,0.1263022,0.10895436,0.12366964,0.0582947,0.13285127,0.13024462,0.0928313,0.11793341,0.12266966,0.09803836,0.11839501,0.13065358,0.11364141,0.1215378,0.14645422,0.11614851,0.10961022,0.12629037,0.09374294,0.0571726,0.13143383,0.08326798,0.0558693,0.144772,0.09403642,0.0550322,0.13555698
schnet,19_44_37__15_10_2024,aflow,static,False,16,gpu_a100,6,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_6/profiling_job.sh,7,0.0004806666934490204,0.0018258040950298309,0.00046896934509277344,0.0017993450164794922,0.35371312,0.2022184,0.20126816,0.30278062,0.1644831,0.17598764,0.17095206,0.18890964,0.18628245,0.15203644,0.16652347,0.1865043,0.1361496,0.14504843,0.15867024,0.12968911,0.13917928,0.15752115,0.15965628,0.12382866,0.13635868,0.24130811,0.15313158,0.16598303,0.14662364,0.11841193,0.13488156,0.10641512,0.12440475,0.1341282,0.13928171,0.12292836,0.13381595,0.0950336,0.0647212,0.13169222,0.10443385,0.11588598,0.13335031,0.0941639,0.11464888,0.13169855,0.12309805,0.10745475,0.121765,0.13072754,0.10772027,0.12057252,0.10487331,0.11544414,0.12038906,0.09132887,0.11768184,0.12108565,0.0488246,0.10760587,0.11980932,0.09209656,0.11476136,0.11743318
schnet,19_44_37__15_10_2024,aflow,static,False,16,gpu_a100,7,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_7/profiling_job.sh,7,0.00048159209191799164,0.0018393126821517945,0.00046896934509277344,0.0018162727355957031,0.3537133,0.20222189,0.20127222,0.30302739,0.16452994,0.17603105,0.16855091,0.18692327,0.18802632,0.16080301,0.15930747,0.18560417,0.15434124,0.14231789,0.15705562,0.2270128,0.1399107,0.0841358,0.24410119,0.12788665,0.15245915,0.25452234,0.15191909,0.17117448,0.12870095,0.12157028,0.13216913,0.0624833,0.12612122,0.13157404,0.0627945,0.12129657,0.13166204,0.12873656,0.11307611,0.12578035,0.13174004,0.10777009,0.12377426,0.09496008,0.11606086,0.12258168,0.08562853,0.0597189,0.11825976,0.1373724,0.12296173,0.13098822,0.11090349,0.10982553,0.11686745,0.10365282,0.1044922,0.1123597,0.08589751,0.10555153,0.11639784,0.09179588,0.11077888,0.11424336
schnet,19_44_37__15_10_2024,aflow,static,False,16,gpu_a100,8,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_8/profiling_job.sh,7,0.0004771636435985565,0.0018125072103738786,0.00046539306640625,0.0017886161804199219,0.35371584,0.2022271,0.20127469,0.3027548,0.16448629,0.17598869,0.16777546,0.18217287,0.18922851,0.14738666,0.0926909,0.17279072,0.13402569,0.14296237,0.15792845,0.17941845,0.14207151,0.15375866,0.12648083,0.12515321,0.0755327,0.0812098,0.15281248,0.1695962,0.14879536,0.12073956,0.13569047,0.12398353,0.12137426,0.13708493,0.10799425,0.11860314,0.13563714,0.12924039,0.11209839,0.12786807,0.1324677,0.11140067,0.12833512,0.09200278,0.11203847,0.12795385,0.12376811,0.10747067,0.12501149,0.12491549,0.1090801,0.12086145,0.11688767,0.10705623,0.12176633,0.0996536,0.11218779,0.12668626,0.08265202,0.10504398,0.12053736,0.09182335,0.0548694,0.11772245
schnet,19_44_37__15_10_2024,aflow,static,False,16,gpu_a100,9,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_9/profiling_job.sh,7,0.0004841314729452133,0.0018510397655963897,0.0004718303680419922,0.0018258094787597656,0.35370685,0.20220512,0.20126159,0.30273003,0.16447787,0.17598309,0.16747579,0.18398497,0.19633664,0.14461464,0.0934472,0.18309693,0.15029482,0.14025418,0.16145141,0.13112173,0.14119147,0.15912334,0.12402056,0.12826659,0.1430103,0.0845242,0.16069256,0.1698089,0.15685416,0.0703956,0.0708459,0.0625119,0.13007024,0.13817545,0.1055378,0.11937887,0.13749712,0.12813447,0.11048822,0.13041204,0.1319884,0.10808498,0.12728063,0.09215786,0.11132112,0.12755271,0.09860072,0.11109545,0.12561247,0.11553499,0.12389521,0.1341209,0.11176219,0.10534486,0.11695291,0.08842299,0.11425618,0.12252764,0.08422474,0.10513906,0.12276643,0.09340894,0.10966276,0.11998242
schnet,19_44_37__15_10_2024,aflow,static,False,16,cpu,0,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_0/profiling_job.sh,7,0.0005535597566366196,0.011160404866099358,0.0005381107330322266,0.010924816131591797,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,19_44_37__15_10_2024,aflow,static,False,16,cpu,1,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_1/profiling_job.sh,7,0.000572210990190506,0.011169404832243919,0.0005614757537841797,0.010913372039794922,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,19_44_37__15_10_2024,aflow,static,False,16,cpu,2,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_2/profiling_job.sh,7,0.0005401291052103043,0.011153168524980545,0.0005180835723876953,0.01089620590209961,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,19_44_37__15_10_2024,aflow,static,False,16,cpu,3,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_3/profiling_job.sh,7,0.0005250719791650773,0.011048172650456429,0.0005059242248535156,0.010800600051879883,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,19_44_37__15_10_2024,aflow,static,False,16,cpu,4,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_4/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_4/profiling_job.sh,7,0.0005489069188833236,0.011098157625317573,0.0005297660827636719,0.01082301139831543,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,19_44_37__15_10_2024,aflow,static,False,16,cpu,5,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_5/profiling_job.sh,7,0.0005247256191968918,0.01105431370818615,0.0005006790161132812,0.010785102844238281,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,19_44_37__15_10_2024,aflow,static,False,16,cpu,6,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_6/profiling_job.sh,7,0.0005245821590423584,0.011033871302127837,0.0005011558532714844,0.010786056518554688,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,19_44_37__15_10_2024,aflow,static,False,16,cpu,7,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_7/profiling_job.sh,7,0.0005363832708597183,0.011082362806797027,0.0005095005035400391,0.010835409164428711,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,19_44_37__15_10_2024,aflow,static,False,16,cpu,8,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_8/profiling_job.sh,7,0.0005262143139839172,0.011107204097270966,0.0004985332489013672,0.010852336883544922,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,19_44_37__15_10_2024,aflow,static,False,16,cpu,9,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_9/profiling_job.sh,7,0.0005210744993686676,0.011045880323290826,0.0005009174346923828,0.010803937911987305,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,19_44_37__15_10_2024,aflow,dynamic,False,32,gpu_a100,0,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_0/profiling_job.sh,1,0.0008666164689064026,0.002165601060628891,0.0009047985076904297,0.002186298370361328,0.32511716,0.18658247,0.19604662,0.22022114,0.20041055,0.22789136,0.16850872,0.15772512,0.17120563,0.133005,0.14653643,0.19847682,0.12845888,0.0806352,0.18386244,0.14167381,0.12671279,0.15309878,0.131935,0.12730645,0.13805985,0.10594969,0.1183449,0.13376175,0.13094144,0.1122531,0.13120403,0.10219123,0.063595,0.0644561,0.09530675,0.10952901,0.1245382,0.09837062,0.10995449,0.0600218,0.11657739,0.10318841,0.12048493,0.10488917,0.10183202,0.12260937,0.08596975,0.10545992,0.12722392,0.09052924,0.10799155,0.12603424,0.08213816,0.10446427,0.12749175,0.08526325,0.10042574,0.1263918,0.08867467,0.10113948,0.12736455,0.0785075,0.1036103,0.12701567
schnet,19_44_37__15_10_2024,aflow,dynamic,False,32,gpu_a100,1,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_1/profiling_job.sh,1,0.00086202996301651,0.002163210448384285,0.0008995532989501953,0.002180337905883789,0.32512878,0.18659515,0.19606781,0.22004658,0.20041041,0.1156623,0.14823851,0.0948784,0.0965079,0.21545197,0.1470953,0.18059896,0.1540616,0.13195161,0.15186299,0.14314415,0.12511151,0.18940073,0.13096831,0.1292655,0.13758352,0.1028794,0.11780395,0.0681492,0.13224811,0.11561946,0.13384399,0.10244022,0.0643032,0.13110185,0.0546543,0.11723085,0.12535022,0.10990473,0.10847101,0.12555586,0.1062284,0.12237874,0.12967585,0.11563899,0.12608257,0.13294145,0.0484788,0.0557496,0.13017888,0.10057925,0.10328179,0.13198914,0.09210899,0.09943366,0.1301433,0.07995289,0.10768061,0.13289333,0.08441645,0.10864071,0.0555568,0.0442058,0.10053671,0.13448277
