model,time_day,dataset,batching_type,batching_round_to_64,batch_size,computing_type,iteration,experiment_completed,submission_path,path,recompilation_counter,step_2_000_000_batching_time_mean,step_2_000_000_update_time_mean,step_2_000_000_batching_time_median,step_2_000_000_update_time_median,step_100_000_train_rmse,step_100_000_val_rmse,step_100_000_test_rmse,step_200_000_train_rmse,step_200_000_val_rmse,step_200_000_test_rmse,step_300_000_train_rmse,step_300_000_val_rmse,step_300_000_test_rmse,step_400_000_train_rmse,step_400_000_val_rmse,step_400_000_test_rmse,step_500_000_train_rmse,step_500_000_val_rmse,step_500_000_test_rmse,step_600_000_train_rmse,step_600_000_val_rmse,step_600_000_test_rmse,step_700_000_train_rmse,step_700_000_val_rmse,step_700_000_test_rmse,step_800_000_train_rmse,step_800_000_val_rmse,step_800_000_test_rmse,step_900_000_train_rmse,step_900_000_val_rmse,step_900_000_test_rmse,step_1_000_000_train_rmse,step_1_000_000_val_rmse,step_1_000_000_test_rmse,step_1_100_000_train_rmse,step_1_100_000_val_rmse,step_1_100_000_test_rmse,step_1_200_000_train_rmse,step_1_200_000_val_rmse,step_1_200_000_test_rmse,step_1_300_000_train_rmse,step_1_300_000_val_rmse,step_1_300_000_test_rmse,step_1_400_000_train_rmse,step_1_400_000_val_rmse,step_1_400_000_test_rmse,step_1_500_000_train_rmse,step_1_500_000_val_rmse,step_1_500_000_test_rmse,step_1_600_000_train_rmse,step_1_600_000_val_rmse,step_1_600_000_test_rmse,step_1_700_000_train_rmse,step_1_700_000_val_rmse,step_1_700_000_test_rmse,step_1_800_000_train_rmse,step_1_800_000_val_rmse,step_1_800_000_test_rmse,step_1_900_000_train_rmse,step_1_900_000_val_rmse,step_1_900_000_test_rmse,step_2_000_000_train_rmse,step_2_000_000_val_rmse,step_2_000_000_test_rmse
schnet,09_29_58__19_01_2025,aflow,static,False,16,gpu_a100,5,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_5/profiling_job.sh,7,0.000481210591435,0.0018138309834,0.00046968460083,0.001790523529053,0.35370894,0.20220972,0.20126484,0.30300278,0.16454317,0.1009295,0.17323779,0.18172135,0.18027935,0.15506198,0.16340693,0.19029006,0.15064638,0.14535108,0.17234293,0.19758977,0.1412698,0.17200125,0.15937689,0.12331535,0.0758706,0.25361617,0.15400256,0.16849249,0.11627696,0.11820577,0.0694431,0.13243367,0.11827609,0.13065801,0.1310432,0.11792139,0.12954719,0.1263022,0.10895436,0.12366964,0.0582947,0.13285127,0.13024462,0.0928313,0.11793341,0.12266966,0.09803836,0.11839501,0.13065358,0.11364141,0.1215378,0.14645422,0.11614851,0.10961022,0.12629037,0.09374294,0.0571726,0.13143383,0.08326798,0.0558693,0.144772,0.09403642,0.0550322,0.13555698
schnet,09_29_58__19_01_2025,aflow,static,False,16,gpu_a100,6,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_6/profiling_job.sh,7,0.000480666693449,0.00182580409503,0.000468969345093,0.00179934501648,0.35371312,0.2022184,0.20126816,0.30278062,0.1644831,0.17598764,0.17095206,0.18890964,0.18628245,0.15203644,0.16652347,0.1865043,0.1361496,0.14504843,0.15867024,0.12968911,0.13917928,0.15752115,0.15965628,0.12382866,0.13635868,0.24130811,0.15313158,0.16598303,0.14662364,0.11841193,0.13488156,0.10641512,0.12440475,0.1341282,0.13928171,0.12292836,0.13381595,0.0950336,0.0647212,0.13169222,0.10443385,0.11588598,0.13335031,0.0941639,0.11464888,0.13169855,0.12309805,0.10745475,0.121765,0.13072754,0.10772027,0.12057252,0.10487331,0.11544414,0.12038906,0.09132887,0.11768184,0.12108565,0.0488246,0.10760587,0.11980932,0.09209656,0.11476136,0.11743318
schnet,09_29_59__19_01_2025,aflow,static,False,16,gpu_a100,7,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_7/profiling_job.sh,7,0.000481592091918,0.001839312682152,0.000468969345093,0.001816272735596,0.3537133,0.20222189,0.20127222,0.30302739,0.16452994,0.17603105,0.16855091,0.18692327,0.18802632,0.16080301,0.15930747,0.18560417,0.15434124,0.14231789,0.15705562,0.2270128,0.1399107,0.0841358,0.24410119,0.12788665,0.15245915,0.25452234,0.15191909,0.17117448,0.12870095,0.12157028,0.13216913,0.0624833,0.12612122,0.13157404,0.0627945,0.12129657,0.13166204,0.12873656,0.11307611,0.12578035,0.13174004,0.10777009,0.12377426,0.09496008,0.11606086,0.12258168,0.08562853,0.0597189,0.11825976,0.1373724,0.12296173,0.13098822,0.11090349,0.10982553,0.11686745,0.10365282,0.1044922,0.1123597,0.08589751,0.10555153,0.11639784,0.09179588,0.11077888,0.11424336
schnet,09_29_59__19_01_2025,aflow,static,False,16,gpu_a100,8,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_8/profiling_job.sh,7,0.000477163643599,0.001812507210374,0.000465393066406,0.00178861618042,0.35371584,0.2022271,0.20127469,0.3027548,0.16448629,0.17598869,0.16777546,0.18217287,0.18922851,0.14738666,0.0926909,0.17279072,0.13402569,0.14296237,0.15792845,0.17941845,0.14207151,0.15375866,0.12648083,0.12515321,0.0755327,0.0812098,0.15281248,0.1695962,0.14879536,0.12073956,0.13569047,0.12398353,0.12137426,0.13708493,0.10799425,0.11860314,0.13563714,0.12924039,0.11209839,0.12786807,0.1324677,0.11140067,0.12833512,0.09200278,0.11203847,0.12795385,0.12376811,0.10747067,0.12501149,0.12491549,0.1090801,0.12086145,0.11688767,0.10705623,0.12176633,0.0996536,0.11218779,0.12668626,0.08265202,0.10504398,0.12053736,0.09182335,0.0548694,0.11772245
schnet,09_29_59__19_01_2025,aflow,static,False,16,gpu_a100,9,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/gpu_a100/iteration_9/profiling_job.sh,7,0.000484131472945,0.001851039765596,0.000471830368042,0.00182580947876,0.35370685,0.20220512,0.20126159,0.30273003,0.16447787,0.17598309,0.16747579,0.18398497,0.19633664,0.14461464,0.0934472,0.18309693,0.15029482,0.14025418,0.16145141,0.13112173,0.14119147,0.15912334,0.12402056,0.12826659,0.1430103,0.0845242,0.16069256,0.1698089,0.15685416,0.0703956,0.0708459,0.0625119,0.13007024,0.13817545,0.1055378,0.11937887,0.13749712,0.12813447,0.11048822,0.13041204,0.1319884,0.10808498,0.12728063,0.09215786,0.11132112,0.12755271,0.09860072,0.11109545,0.12561247,0.11553499,0.12389521,0.1341209,0.11176219,0.10534486,0.11695291,0.08842299,0.11425618,0.12252764,0.08422474,0.10513906,0.12276643,0.09340894,0.10966276,0.11998242
schnet,09_29_59__19_01_2025,aflow,static,False,16,cpu,0,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_0/profiling_job.sh,7,0.000553559756637,0.011160404866099,0.000538110733032,0.010924816131592,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,09_29_59__19_01_2025,aflow,static,False,16,cpu,1,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_1/profiling_job.sh,7,0.000572210990191,0.011169404832244,0.000561475753784,0.010913372039795,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,09_29_59__19_01_2025,aflow,static,False,16,cpu,2,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_2/profiling_job.sh,7,0.00054012910521,0.011153168524981,0.000518083572388,0.0108962059021,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,09_29_59__19_01_2025,aflow,static,False,16,cpu,3,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_3/profiling_job.sh,7,0.000525071979165,0.011048172650457,0.000505924224854,0.01080060005188,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,09_29_59__19_01_2025,aflow,static,False,16,cpu,4,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_4/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_4/profiling_job.sh,7,0.000548906918883,0.011098157625318,0.000529766082764,0.010823011398316,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,09_29_59__19_01_2025,aflow,static,False,16,cpu,5,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_5/profiling_job.sh,7,0.000524725619197,0.011054313708186,0.000500679016113,0.010785102844238,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,09_29_59__19_01_2025,aflow,static,False,16,cpu,6,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_6/profiling_job.sh,7,0.000524582159042,0.011033871302128,0.000501155853271,0.010786056518555,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,09_29_59__19_01_2025,aflow,static,False,16,cpu,7,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_7/profiling_job.sh,7,0.00053638327086,0.011082362806797,0.00050950050354,0.010835409164429,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,09_29_59__19_01_2025,aflow,static,False,16,cpu,8,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_8/profiling_job.sh,7,0.000526214313984,0.011107204097271,0.000498533248901,0.010852336883545,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,09_29_59__19_01_2025,aflow,static,False,16,cpu,9,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/static/round_False/16/cpu/iteration_9/profiling_job.sh,7,0.000521074499369,0.011045880323291,0.000500917434692,0.010803937911987,0.35369426,0.1285462,0.20124526,0.30300466,0.16457167,0.17606585,0.16615159,0.17990885,0.18920328,0.14565491,0.15970921,0.17556086,0.15244694,0.13878544,0.16146537,0.13853563,0.14077264,0.16727045,0.15446635,0.12173145,0.13607434,0.26135161,0.15528159,0.16482029,0.11229096,0.11590156,0.13381371,0.10752825,0.12140782,0.12913454,0.12322777,0.11912469,0.13146281,0.12702745,0.11092039,0.12384119,0.0576731,0.10899293,0.1245088,0.09144788,0.11146493,0.12357651,0.12249649,0.10513209,0.11803981,0.16644035,0.0634823,0.0640018,0.115905,0.10956814,0.1205242,0.10598838,0.0560516,0.0573535,0.08778609,0.1034495,0.12241805,0.10575366,0.10396277,0.0553794
schnet,09_29_59__19_01_2025,aflow,dynamic,False,32,gpu_a100,0,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_0/profiling_job.sh,1,0.000866616468906,0.002165601060629,0.00090479850769,0.002186298370361,0.32511716,0.18658247,0.19604662,0.22022114,0.20041055,0.22789136,0.16850872,0.15772512,0.17120563,0.133005,0.14653643,0.19847682,0.12845888,0.0806352,0.18386244,0.14167381,0.12671279,0.15309878,0.131935,0.12730645,0.13805985,0.10594969,0.1183449,0.13376175,0.13094144,0.1122531,0.13120403,0.10219123,0.063595,0.0644561,0.09530675,0.10952901,0.1245382,0.09837062,0.10995449,0.0600218,0.11657739,0.10318841,0.12048493,0.10488917,0.10183202,0.12260937,0.08596975,0.10545992,0.12722392,0.09052924,0.10799155,0.12603424,0.08213816,0.10446427,0.12749175,0.08526325,0.10042574,0.1263918,0.08867467,0.10113948,0.12736455,0.0785075,0.1036103,0.12701567
schnet,09_29_59__19_01_2025,aflow,dynamic,False,32,gpu_a100,1,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_1/profiling_job.sh,1,0.000862029963017,0.002163210448384,0.00089955329895,0.002180337905884,0.32512878,0.18659515,0.19606781,0.22004658,0.20041041,0.1156623,0.14823851,0.0948784,0.0965079,0.21545197,0.1470953,0.18059896,0.1540616,0.13195161,0.15186299,0.14314415,0.12511151,0.18940073,0.13096831,0.1292655,0.13758352,0.1028794,0.11780395,0.0681492,0.13224811,0.11561946,0.13384399,0.10244022,0.0643032,0.13110185,0.0546543,0.11723085,0.12535022,0.10990473,0.10847101,0.12555586,0.1062284,0.12237874,0.12967585,0.11563899,0.12608257,0.13294145,0.0484788,0.0557496,0.13017888,0.10057925,0.10328179,0.13198914,0.09210899,0.09943366,0.1301433,0.07995289,0.10768061,0.13289333,0.08441645,0.10864071,0.0555568,0.0442058,0.10053671,0.13448277
schnet,09_29_59__19_01_2025,aflow,dynamic,False,32,gpu_a100,2,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_2/profiling_job.sh,1,0.000892147969007,0.002267359350443,0.00093150138855,0.002295255661011,0.32512166,0.1116392,0.19604738,0.22014209,0.20043456,0.22769122,0.17592197,0.15699659,0.16713843,0.13144112,0.1465532,0.17446468,0.12938778,0.13638715,0.083059,0.0694252,0.12567882,0.14142607,0.14162981,0.12108557,0.0712302,0.13026109,0.0667679,0.14050617,0.0618367,0.1215466,0.0698268,0.10333913,0.11318076,0.13032426,0.11103159,0.1074792,0.12803539,0.11292295,0.10366963,0.12272147,0.10706308,0.11230049,0.1299921,0.11268719,0.11330216,0.1299423,0.08308255,0.10545029,0.12572544,0.10101771,0.10070947,0.1256523,0.09191057,0.09700708,0.12422213,0.07963593,0.10095317,0.12894619,0.08383276,0.10168909,0.12827515,0.084325,0.09592439,0.0536329
schnet,09_29_59__19_01_2025,aflow,dynamic,False,32,gpu_a100,3,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_3/profiling_job.sh,1,0.000906231720686,0.002270677654266,0.000946283340454,0.002298593521118,0.32513061,0.18658814,0.1960614,0.22021028,0.2004921,0.22799813,0.16828129,0.15722596,0.22346446,0.13805061,0.14779382,0.19348047,0.12110782,0.13353273,0.0840338,0.14208688,0.0728613,0.15004928,0.13653375,0.1296261,0.14009939,0.0609258,0.11769926,0.13169758,0.13220407,0.11583054,0.13175358,0.10216827,0.0636967,0.13011663,0.0539466,0.11248101,0.12859518,0.10458449,0.11274662,0.12775673,0.10529795,0.11651098,0.0600053,0.11266312,0.12118241,0.13032209,0.08274013,0.0562171,0.12879203,0.10051955,0.10358234,0.12672379,0.09128303,0.09954712,0.12415104,0.07446771,0.10592235,0.1265446,0.08308608,0.10880991,0.125443,0.08292719,0.10290627,0.12374967
schnet,09_29_59__19_01_2025,aflow,dynamic,False,32,gpu_a100,4,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_4/profiling_job.sh,1,0.000893989882231,0.002245438207865,0.000932931900024,0.002277851104736,0.32512214,0.18658098,0.196043,0.22033751,0.20054624,0.22794127,0.0891818,0.1596042,0.17622872,0.13155767,0.14850306,0.18380521,0.1555395,0.13243483,0.14840049,0.14260653,0.0740318,0.13918616,0.13874714,0.11846102,0.13093764,0.12943732,0.1119481,0.13169005,0.11537796,0.12249971,0.13590952,0.1019794,0.11489985,0.1270391,0.09523345,0.10992857,0.12422896,0.09475024,0.1113911,0.0599729,0.1105286,0.1062452,0.0585797,0.10267879,0.10506547,0.12583654,0.0857531,0.0559476,0.12483636,0.09067195,0.10834019,0.12663406,0.0456575,0.10437744,0.1246351,0.0853309,0.1016545,0.12489582,0.08405921,0.10046927,0.12522182,0.07970258,0.10145806,0.12646396
schnet,09_29_59__19_01_2025,aflow,dynamic,False,32,gpu_a100,5,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_5/profiling_job.sh,1,0.00087118322444,0.002218748073697,0.000908136367798,0.002233743667603,0.32513232,0.18658629,0.19606207,0.22019307,0.1136476,0.22785628,0.14293503,0.15902026,0.16971271,0.13349935,0.14504216,0.16793296,0.13938932,0.14187021,0.19556025,0.14260816,0.12691608,0.15291125,0.13672431,0.13191446,0.13723762,0.1069082,0.11919103,0.13358124,0.11658197,0.1256733,0.13836606,0.10230842,0.1166834,0.12968138,0.09579506,0.11187848,0.1281805,0.09962757,0.11492258,0.12828722,0.11478034,0.10528169,0.12836566,0.09986927,0.11600398,0.13218069,0.08257313,0.10863707,0.0572247,0.10094189,0.10360587,0.12886987,0.09225364,0.10049135,0.12668658,0.08628564,0.10392528,0.12698721,0.09437547,0.10387617,0.128864,0.07887488,0.10535193,0.12581109
schnet,09_29_59__19_01_2025,aflow,dynamic,False,32,gpu_a100,6,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/schnet/aflow/dynamic/round_False/32/gpu_a100/iteration_6/profiling_job.sh,1,0.000866457773209,0.002173811953664,0.000904560089111,0.002193927764893,0.32512314,0.18658964,0.1143323,0.2200668,0.20039156,0.22744101,0.0886889,0.15865982,0.17466506,0.0816117,0.14691085,0.20073937,0.15838674,0.13379745,0.0820079,0.11407366,0.0734372,0.19225964,0.13820286,0.1263616,0.14305421,0.09989675,0.11935928,0.13541512,0.0602341,0.11303529,0.13126411,0.10244942,0.11160722,0.12876569,0.09586998,0.0609803,0.12409114,0.09992904,0.10935449,0.12523083,0.11148377,0.10557957,0.12485343,0.10511775,0.1062142,0.12986493,0.08605186,0.10636168,0.12913745,0.10900491,0.10578651,0.13369432,0.08304829,0.10190154,0.1325794,0.08602055,0.09966099,0.13178271,0.08922871,0.101665,0.13363016,0.07953907,0.09963144,0.13361265
